"2018",서울특별시,도봉구,도봉제2동,서울도봉,28903.0000000,6781,113,13,1151,781,1798,1349,1576,62967,385,178,186,21,8,1,7,5363,3115,1438,804,0,6,,1286,4,1282,112,112,,6380,1786,66,21,18,2807,1,30,409,12,1230,49433,461,59,359,194,9037,5031,2861,595,1128,6949,1397,865,7548,118,766,36,181,994,39,340,1587,3160,376,599,2747,27,1665,314,0,0,0
"2018",서울특별시,노원구,월계3동,서울노원,32309.0000000,11067,194,22,2284,1422,2825,2382,1938,103298,655,342,266,47,15,11,4,11203,6506,2726,1966,3,2,,2182,0,2182,212,212,,10075,2777,102,27,37,4573,3,32,585,22,1917,78956,798,65,478,295,15253,7649,4023,920,1509,11342,2812,1230,12441,299,992,56,304,1914,29,625,2788,5024,499,877,3622,103,2460,549,0,0,0
"2018",서울특별시,노원구,상계9동,서울노원,22264.0000000,11067,194,22,2284,1422,2825,2382,1938,103298,655,342,266,47,15,11,4,11203,6506,2726,1966,3,2,,2182,0,2182,212,212,,10075,2777,102,27,37,4573,3,32,585,22,1917,78956,798,65,478,295,15253,7649,4023,920,1509,11342,2812,1230,12441,299,992,56,304,1914,29,625,2788,5024,499,877,3622,103,2460,549,0,0,0
"2018",서울특별시,은평구,신사제2동,서울은평,22086.0000000,6265,130,22,1311,773,1642,1309,1078,63877,395,158,220,17,7,6,1,5635,3170,1576,886,0,3,,1369,0,1369,106,106,,6846,1335,38,15,15,3438,7,24,382,11,1581,49519,284,42,286,208,9272,5658,2929,563,1265,7005,1758,985,6872,129,759,31,207,931,42,314,1663,3436,350,526,2227,25,1410,342,0,0,0
"2018",서울특별시,서대문구,천연동,서울서대문,93935.0000000,8616,206,18,1464,1062,2586,1529,1751,84644,543,248,266,29,8,6,2,7863,4128,2309,1418,1,7,,1331,5,1326,168,168,,5448,1125,41,18,22,2972,1,28,426,2,813,69283,290,78,274,244,11669,5566,2841,468,1100,8500,2592,946,14891,239,800,57,253,1674,136,464,1996,8368,401,628,2661,17,1755,375,0,0,0
"2018",서울특별시,서대문구,홍제제1동,서울서대문,22831.0000000,8616,206,18,1464,1062,2586,1529,1751,84644,543,248,266,29,8,6,2,7863,4128,2309,1418,1,7,,1331,5,1326,168,168,,5448,1125,41,18,22,2972,1,28,426,2,813,69283,290,78,274,244,11669,5566,2841,468,1100,8500,2592,946,14891,239,800,57,253,1674,136,464,1996,8368,401,628,2661,17,1755,375,0,0,0
"2018",서울특별시,서대문구,홍은제2동,서울서대문,28321.0000000,8616,206,18,1464,1062,2586,1529,1751,84644,543,248,266,29,8,6,2,7863,4128,2309,1418,1,7,,1331,5,1326,168,168,,5448,1125,41,18,22,2972,1,28,426,2,813,69283,290,78,274,244,11669,5566,2841,468,1100,8500,2592,946,14891,239,800,57,253,1674,136,464,1996,8368,401,628,2661,17,1755,375,0,0,0
"2018",서울특별시,서대문구,남가좌제2동,서울서대문,24291.0000000,8616,206,18,1464,1062,2586,1529,1751,84644,543,248,266,29,8,6,2,7863,4128,2309,1418,1,7,,1331,5,1326,168,168,,5448,1125,41,18,22,2972,1,28,426,2,813,69283,290,78,274,244,11669,5566,2841,468,1100,8500,2592,946,14891,239,800,57,253,1674,136,464,1996,8368,401,628,2661,17,1755,375,0,0,0
"2018",서울특별시,마포구,용강동,서울마포,263886.0000000,14544,473,17,3024,2011,3649,2680,2690,125109,1196,685,446,65,16,8,8,15403,8039,4001,3356,4,3,,3027,12,3015,264,264,,9228,1710,35,27,46,5932,0,54,765,11,648,95975,623,93,478,300,18075,9510,4238,870,1717,15129,4817,1542,12503,180,1710,99,343,2362,60,1030,2814,4786,558,1191,7641,50,2684,572,0,0,0
"2018",서울특별시,마포구,대흥동,서울마포,77130.0000000,14544,473,17,3024,2011,3649,2680,2690,125109,1196,685,446,65,16,8,8,15403,8039,4001,3356,4,3,,3027,12,3015,264,264,,9228,1710,35,27,46,5932,0,54,765,11,648,95975,623,93,478,300,18075,9510,4238,870,1717,15129,4817,1542,12503,180,1710,99,343,2362,60,1030,2814,4786,558,1191,7641,50,2684,572,0,0,0
"2018",서울특별시,마포구,도화동,서울마포,45114.0000000,14544,473,17,3024,2011,3649,2680,2690,125109,1196,685,446,65,16,8,8,15403,8039,4001,3356,4,3,,3027,12,3015,264,264,,9228,1710,35,27,46,5932,0,54,765,11,648,95975,623,93,478,300,18075,9510,4238,870,1717,15129,4817,1542,12503,180,1710,99,343,2362,60,1030,2814,4786,558,1191,7641,50,2684,572,0,0,0
"2018",서울특별시,마포구,서강동,서울마포,143590.0000000,14544,473,17,3024,2011,3649,2680,2690,125109,1196,685,446,65,16,8,8,15403,8039,4001,3356,4,3,,3027,12,3015,264,264,,9228,1710,35,27,46,5932,0,54,765,11,648,95975,623,93,478,300,18075,9510,4238,870,1717,15129,4817,1542,12503,180,1710,99,343,2362,60,1030,2814,4786,558,1191,7641,50,2684,572,0,0,0
"2018",서울특별시,양천구,목4동,서울양천,27091.0000000,10023,120,20,2195,1384,2480,2010,1814,84276,423,165,238,20,15,7,8,9884,5904,2406,1570,0,4,,1741,3,1738,163,163,,8304,2245,82,33,38,3633,2,48,553,27,1643,63746,833,84,400,261,12554,7124,3306,528,1206,8749,2484,984,9523,242,656,44,268,1406,40,535,2473,3779,408,712,2495,48,2139,464,1,0,0
"2018",서울특별시,양천구,신월4동,서울양천,19222.0000000,10023,120,20,2195,1384,2480,2010,1814,84276,423,165,238,20,15,7,8,9884,5904,2406,1570,0,4,,1741,3,1738,163,163,,8304,2245,82,33,38,3633,2,48,553,27,1643,63746,833,84,400,261,12554,7124,3306,528,1206,8749,2484,984,9523,242,656,44,268,1406,40,535,2473,3779,408,712,2495,48,2139,464,1,0,0
"2018",서울특별시,양천구,신월6동,서울양천,6780.0000000,10023,120,20,2195,1384,2480,2010,1814,84276,423,165,238,20,15,7,8,9884,5904,2406,1570,0,4,,1741,3,1738,163,163,,8304,2245,82,33,38,3633,2,48,553,27,1643,63746,833,84,400,261,12554,7124,3306,528,1206,8749,2484,984,9523,242,656,44,268,1406,40,535,2473,3779,408,712,2495,48,2139,464,1,0,0
"2018",서울특별시,양천구,신정3동,서울양천,65127.0000000,10023,120,20,2195,1384,2480,2010,1814,84276,423,165,238,20,15,7,8,9884,5904,2406,1570,0,4,,1741,3,1738,163,163,,8304,2245,82,33,38,3633,2,48,553,27,1643,63746,833,84,400,261,12554,7124,3306,528,1206,8749,2484,984,9523,242,656,44,268,1406,40,535,2473,3779,408,712,2495,48,2139,464,1,0,0
"2018",서울특별시,양천구,신정6동,서울양천,25473.0000000,10023,120,20,2195,1384,2480,2010,1814,84276,423,165,238,20,15,7,8,9884,5904,2406,1570,0,4,,1741,3,1738,163,163,,8304,2245,82,33,38,3633,2,48,553,27,1643,63746,833,84,400,261,12554,7124,3306,528,1206,8749,2484,984,9523,242,656,44,268,1406,40,535,2473,3779,408,712,2495,48,2139,464,1,0,0
